timestamp,ActivePower,Pitch,GenRPM,WindSpeed,WindDirection,YawAngle,AirHumidity,AirPressure,TSR,YawOffset,TI_0
2023-10-27 16:50:00+00:00,615.641039426523,-3.461555498617667,6.333333333333333,5.129404990403075,213.3749935088008,213.3749935088008,91.0,990.0,9.955995677647023,0.0,0.09290592787691299
2023-10-27 17:00:00+00:00,581.836197440585,-3.466174180760528,6.333333333333333,5.198606870229006,213.15910698074663,213.15910698074663,91.0,990.0,9.82346524523876,0.0,0.09291041832889324
2023-10-27 17:10:00+00:00,684.5609375000005,-3.4569372083868046,7.0,5.400399274047187,209.34999987855204,209.34999987855204,90.0,986.0,10.451810161657953,0.0,0.09290388037371569
2023-10-27 17:20:00+00:00,661.1469982847343,-3.459420229213825,6.0,5.220521582733812,211.27381244031167,211.27381244031167,90.0,986.0,9.267374169143375,0.0,0.09291111666090998
2023-10-27 17:30:00+00:00,298.981379310345,-3.4628570830865657,6.0,4.310036363636363,218.8352215480492,218.8352215480492,90.0,986.0,11.2250855406854,0.0,0.09257627418503195
2023-10-27 17:40:00+00:00,181.9208695652174,-3.4669516139757235,6.0,4.0473285198556,220.87501041281143,220.87501041281143,90.0,986.0,11.9536940547166,0.0,0.09235640024922279
2023-10-27 17:50:00+00:00,331.9347294938919,-3.460642796754837,6.0,4.418104089219332,217.40908789564173,217.40908789564173,90.0,986.0,10.950517662844728,0.0,0.09265008538473872
2023-10-27 18:00:00+00:00,356.4627622377622,-3.4587131756193497,6.0,4.5676895306859215,213.90278161018392,213.90278161018392,90.0,986.0,10.591903530277287,0.0,0.09273663311403717
2023-10-27 18:10:00+00:00,148.62381786339765,-3.463465645855514,6.0,3.929260628465807,208.29886327095429,208.29886327095423,89.0,990.0,12.31288311973674,5.684341886080802e-14,0.0922384988709953
2023-10-27 18:20:00+00:00,82.52364273204903,-3.444703145658589,4.5,3.3542602495543674,208.68749717458675,208.68749717458675,89.0,990.0,10.817704187915306,0.0,0.09148789458647487
2023-10-27 18:30:00+00:00,89.36112084063045,-3.422843548923872,4.6,3.516767857142859,221.65875418486212,221.65875418486212,89.0,990.0,10.547109951555933,0.0,0.09173038273137654
2023-10-27 18:40:00+00:00,142.37517857142862,-3.4332709769222225,4.428571428571429,3.665215759849906,221.65875418486212,221.65875418486212,89.0,990.0,9.742792467220625,0.0,0.09193075908872231
2023-10-27 18:50:00+00:00,127.92280701754385,-3.4285643006315327,4.388888888888889,3.590178571428571,227.6946371750812,227.6946371750812,89.0,990.0,9.857297836912284,0.0,0.09183197027708986
2023-10-27 19:00:00+00:00,21.724468085106373,-3.415895142409479,3.5,2.9867467652495394,229.539978650316,229.539978650316,89.0,990.0,9.449068241441752,0.0,0.09084781428613123
2023-10-27 19:10:00+00:00,116.09982578397216,-3.4431531010447323,4.5,3.5740949033391933,218.074972157818,218.074972157818,90.0,990.0,10.152331186019017,0.0,0.09181013286809678
2023-10-27 19:20:00+00:00,133.14550173010386,-3.436118673516191,4.5,3.518032490974732,211.1136313495979,211.1136313495979,90.0,990.0,10.314115984445788,0.0,0.09173217437759644
2023-10-27 19:30:00+00:00,105.28382608695654,-3.443744240286144,4.5,3.465657657657659,205.95000756233813,205.95000756233813,90.0,990.0,10.469988306198251,0.0,0.09165674601301176
2023-10-27 19:40:00+00:00,39.079442508710784,-3.4407041755640453,4.5,3.020489510489512,200.74999676057163,200.74999676057163,90.0,990.0,12.013084310655847,0.0,0.09091199002742867
2023-10-27 19:50:00+00:00,24.8109185441941,-3.428749941289425,3.5,2.9423388581952112,194.8596142578259,194.8596142578259,90.0,990.0,9.591680416462728,0.0,0.09076166076641956
2023-10-27 20:00:00+00:00,6.829340277777773,-3.409631279756397,3.473684210526316,2.7889028776978413,193.3295353897188,193.3295353897188,90.0,990.0,10.04329657209174,0.0,0.09044904002845193
2023-10-27 20:10:00+00:00,7.457117437722421,-3.4269897329564,3.555555555555556,2.807033747779752,187.96528355733244,187.96528355733244,83.0,990.0,10.21360782312299,0.0,0.09048719741504123
2023-10-27 20:20:00+00:00,98.78568904593642,-3.4310406646038074,4.5,3.361142322097378,180.9027744685356,180.9027744685356,83.0,990.0,10.795554508480247,0.0,0.0914986602865315
2023-10-27 20:30:00+00:00,52.18210526315788,-3.4285307540712764,4.5,3.168663101604277,174.32143229183657,174.32143229183657,83.0,990.0,11.451326311904543,0.0,0.09118076538453176
2023-10-27 20:40:00+00:00,2.288277087033749,-3.3961610726270632,3.473684210526316,2.713063063063063,169.00000290076264,169.00000290076264,83.0,990.0,10.324042626512458,0.0,0.0902858664390116
2023-10-27 20:50:00+00:00,44.77996323529409,-3.445769177033351,4.0,3.1082149712092124,165.29999412847724,165.29999412847724,83.0,990.0,10.376915649533505,0.0,0.09107366982869597
2023-10-27 21:00:00+00:00,193.23891797556712,-3.445357092789241,4.571428571428571,3.823279569892473,162.03749584450986,162.03749584450986,83.0,990.0,9.641291757054777,0.0,0.09212236774879054
2023-10-27 21:10:00+00:00,165.14928571428572,-3.447136314348741,4.5,3.606460348162476,162.02777961943116,162.02777961943116,89.0,990.0,10.061221154822858,0.0,0.09185383777120491
2023-10-27 21:20:00+00:00,248.258024691358,-3.437196599888502,4.5,4.0750198412698415,161.6931882377893,161.6931882377893,89.0,990.0,8.904348092119966,0.0,0.09238232109351772
2023-10-27 21:30:00+00:00,284.7405128205128,-3.4431110604604087,4.5,4.301309734513278,161.6931882377893,161.6931882377893,89.0,990.0,8.435894503902322,0.0,0.09256989557285802
2023-10-27 21:40:00+00:00,356.2174576271188,-3.4455410763298797,4.5,4.681539855072463,161.931825678868,161.931825678868,89.0,990.0,7.750739344800573,0.0,0.09279056146555993
2023-10-27 21:50:00+00:00,396.0848432055749,-3.467940017971653,6.333333333333333,4.54740674955595,165.41667022919103,165.41667022919103,89.0,990.0,11.23021025518354,0.0,0.09272594890442028
2023-10-27 22:00:00+00:00,368.8705263157892,-3.4569999388286043,6.333333333333333,4.474446460980037,173.1329397132772,173.1329397132772,89.0,990.0,11.413329974713475,0.0,0.09268479695662568
2023-10-27 22:10:00+00:00,372.7977815699658,-3.4667390714521,6.333333333333333,4.479555555555555,182.04861756447823,182.04861756447823,87.0,990.0,11.400312660486824,0.0,0.09268781779201762
2023-10-27 22:20:00+00:00,283.84560143626555,-3.466897753033325,6.333333333333333,4.212576335877862,182.04861756447823,182.04861756447823,87.0,990.0,12.12282694521473,0.0,0.0925014544857725
2023-10-27 22:30:00+00:00,133.04887348353552,-3.457183043721696,6.333333333333333,3.73441696113074,187.05208906072903,187.05208906072903,87.0,990.0,13.675048727791543,0.0,0.09201738126124501
2023-10-27 22:40:00+00:00,334.1726495726495,-3.457464728556888,6.333333333333333,4.355624999999997,190.58750803504708,190.58750803504708,87.0,990.0,11.724685645195377,0.0,0.09260857752336157
2023-10-27 22:50:00+00:00,405.9438061041293,-3.464472670988603,6.333333333333333,4.593260073260069,190.0138791627425,190.0138791627425,87.0,990.0,11.118101979605152,0.0,0.09274963671892747
2023-10-27 23:00:00+00:00,559.4651408450701,-3.4609999435288565,6.333333333333333,4.925636007827789,190.62500396669412,190.62500396669412,87.0,990.0,10.367865963338868,0.0,0.09287223401313341
